Date,Open,High,Low,Close,Volume
2021-02-12 00:30:00,1764.47,1856.37,1736.6,1790.43,58936
2021-02-12 04:30:00,1790.15,1790.15,1740.6,1761.66,25335
2021-02-12 08:30:00,1761.7,1777.29,1746.37,1766.56,25073
2021-02-12 12:30:00,1766.57,1797.58,1765.27,1793.08,23623
2021-02-12 16:30:00,1793.0,1851.88,1752.5,1847.71,25540
2021-02-12 20:30:00,1847.71,1862.81,1814.23,1850.93,26083
2021-02-13 00:30:00,1846.28,1870.45,1758.68,1855.07,62734
2021-02-13 04:30:00,1855.07,1875.16,1839.09,1851.68,22441
2021-02-13 08:30:00,1851.95,1853.7,1799.26,1829.8,24132
2021-02-13 12:30:00,1829.84,1829.84,1765.45,1807.19,25895
2021-02-13 16:30:00,1807.19,1825.29,1784.59,1794.57,26226
2021-02-13 20:30:00,1794.5,1820.65,1785.51,1814.41,25318
2021-02-14 00:30:00,1808.22,1849.28,1777.86,1833.56,48479
2021-02-14 04:30:00,1827.34,1844.17,1801.98,1841.1,17600
2021-02-14 08:30:00,1840.78,1851.54,1826.35,1839.96,22879
2021-02-14 12:30:00,1839.96,1848.66,1802.52,1812.39,23977
2021-02-14 16:30:00,1812.4,1822.6,1785.26,1803.64,23272
2021-02-14 20:30:00,1803.62,1828.93,1799.1,1828.62,22843
2021-02-15 00:30:00,1822.61,1833.59,1648.4,1755.19,60452
2021-02-15 04:30:00,1755.08,1763.59,1659.91,1724.33,28388
2021-02-15 08:30:00,1724.26,1771.83,1722.87,1763.23,23962
2021-02-15 12:30:00,1763.46,1814.62,1756.24,1803.23,22912
2021-02-15 16:30:00,1803.19,1834.05,1782.59,1817.96,24588
2021-02-15 20:30:00,1818.32,1835.26,1784.73,1784.84,21573
2021-02-16 00:30:00,1784.75,1824.6,1721.62,1800.07,62658
2021-02-16 04:30:00,1800.07,1824.31,1793.82,1807.11,22671
2021-02-16 08:30:00,1807.11,1808.17,1777.65,1801.29,21111
2021-02-16 12:30:00,1801.29,1823.14,1769.34,1777.05,24705
2021-02-16 16:30:00,1777.05,1793.55,1742.19,1752.77,25419
2021-02-16 20:30:00,1752.74,1763.07,1724.35,1752.97,25643
2021-02-17 00:30:00,1748.39,1851.97,1731.91,1760.59,52479
2021-02-17 04:30:00,1760.59,1780.18,1732.95,1747.47,23800
2021-02-17 08:30:00,1747.49,1819.31,1744.12,1812.07,22537
2021-02-17 12:30:00,1811.88,1841.47,1799.34,1822.54,21653
2021-02-17 16:30:00,1822.54,1826.2,1797.33,1819.19,24794
2021-02-17 20:30:00,1819.19,1854.37,1814.14,1852.58,23462
2021-02-18 00:30:00,1851.27,1944.97,1827.1,1906.42,53346
2021-02-18 04:30:00,1906.53,1917.12,1880.34,1900.36,22705
2021-02-18 08:30:00,1900.34,1909.47,1878.21,1899.95,24013
2021-02-18 12:30:00,1899.95,1927.05,1879.89,1912.57,24972
2021-02-18 16:30:00,1912.89,1924.33,1897.39,1916.0,23533
2021-02-18 20:30:00,1916.01,1949.34,1911.11,1946.13,21179
2021-02-19 00:30:00,1940.28,1967.35,1887.53,1915.47,47040
2021-02-19 04:30:00,1915.47,1923.88,1889.11,1913.16,22572
2021-02-19 08:30:00,1912.86,1937.56,1908.37,1930.51,21224
2021-02-19 12:30:00,1930.51,1940.04,1915.42,1923.64,20643
2021-02-19 16:30:00,1923.71,1969.94,1914.65,1964.67,22347
