Date,Open,High,Low,Close,Volume
1998-04-20 03:30:00,1.095,1.1025,1.0928,1.1008,274
1998-04-21 03:30:00,1.099,1.1088,1.099,1.1054,266
1998-04-22 03:30:00,1.103,1.1101,1.1004,1.103,390
1998-04-23 03:30:00,1.1015,1.1065,1.0967,1.1003,370
1998-04-24 03:30:00,1.0985,1.1045,1.0977,1.1036,172
1998-04-27 03:30:00,1.102,1.109,1.0988,1.1057,336
1998-04-28 03:30:00,1.104,1.1075,1.0995,1.1023,288
1998-04-29 03:30:00,1.101,1.1041,1.095,1.1017,352
1998-04-30 03:30:00,1.101,1.1063,1.0995,1.1025,244
1998-05-01 03:30:00,1.101,1.114,1.101,1.1092,358
1998-05-04 03:30:00,1.1065,1.1111,1.1039,1.1104,212
1998-05-05 03:30:00,1.11,1.1172,1.1064,1.116,314
1998-05-06 03:30:00,1.1125,1.1194,1.1105,1.1171,266
1998-05-07 03:30:00,1.114,1.1207,1.1123,1.1148,322
1998-05-08 03:30:00,1.1135,1.1158,1.1085,1.1128,280
1998-05-11 03:30:00,1.1125,1.117,1.1048,1.1083,406
1998-05-12 03:30:00,1.108,1.113,1.1067,1.109,234
1998-05-13 03:30:00,1.107,1.111,1.1042,1.109,234
1998-05-14 03:30:00,1.1075,1.111,1.1033,1.1077,306
1998-05-15 03:30:00,1.106,1.109,1.1012,1.1035,264
1998-05-18 03:30:00,1.103,1.105,1.0993,1.1034,222
1998-05-19 03:30:00,1.1019,1.107,1.1019,1.1052,140
1998-05-20 03:30:00,1.1065,1.1146,1.106,1.1122,232
1998-05-21 03:30:00,1.111,1.1216,1.111,1.1187,272
1998-05-22 03:30:00,1.117,1.1212,1.1143,1.1185,248
1998-05-25 03:30:00,1.117,1.1195,1.1117,1.1149,272
1998-05-26 03:30:00,1.113,1.1173,1.1098,1.1128,298
1998-05-27 03:30:00,1.111,1.1193,1.1008,1.1067,656
1998-05-28 03:30:00,1.105,1.1111,1.1012,1.107,358
1998-05-29 03:30:00,1.105,1.108,1.0991,1.1034,326
1998-06-01 03:30:00,1.101,1.1097,1.101,1.1084,202
1998-06-02 03:30:00,1.106,1.1095,1.1045,1.1075,172
1998-06-03 03:30:00,1.106,1.1155,1.106,1.114,222
1998-06-04 03:30:00,1.1115,1.1188,1.1109,1.114,268
1998-06-05 03:30:00,1.114,1.116,1.1074,1.111,286
1998-06-08 03:30:00,1.109,1.1123,1.1063,1.108,222
1998-06-09 03:30:00,1.1075,1.111,1.1051,1.1077,234
1998-06-10 03:30:00,1.107,1.109,1.0955,1.0985,372
1998-06-11 03:30:00,1.097,1.1004,1.0894,1.0904,310
1998-06-12 03:30:00,1.09,1.0974,1.0898,1.0942,222
1998-06-15 03:30:00,1.0925,1.0945,1.086,1.0895,282
1998-06-16 03:30:00,1.0885,1.1014,1.0885,1.0998,292
1998-06-17 03:30:00,1.101,1.1088,1.0986,1.1045,340
1998-06-18 03:30:00,1.103,1.1103,1.0995,1.1052,390
1998-06-19 03:30:00,1.104,1.111,1.1015,1.1067,328
1998-06-22 03:30:00,1.105,1.107,1.0972,1.1027,348
1998-06-23 03:30:00,1.102,1.107,1.0956,1.0979,376
1998-06-24 03:30:00,1.096,1.1021,1.0955,1.0993,200
1998-06-25 03:30:00,1.098,1.105,1.0975,1.1031,200
1998-06-26 03:30:00,1.1005,1.1055,1.091,1.0947,466
1998-06-29 03:30:00,1.093,1.097,1.0898,1.0921,272
1998-06-30 03:30:00,1.091,1.0994,1.091,1.0983,192
1998-07-01 03:30:00,1.0959,1.098,1.087,1.0895,314
1998-07-02 03:30:00,1.09,1.092,1.0847,1.0889,272
1998-07-03 03:30:00,1.0875,1.0955,1.0868,1.0885,330
1998-07-06 03:30:00,1.087,1.0958,1.087,1.0938,218
1998-07-07 03:30:00,1.092,1.094,1.0873,1.0896,222
1998-07-08 03:30:00,1.09,1.0927,1.0853,1.087,238
1998-07-09 03:30:00,1.0885,1.0905,1.079,1.0821,334
1998-07-10 03:30:00,1.0825,1.0896,1.0793,1.0893,278
1998-07-13 03:30:00,1.0875,1.0998,1.087,1.0986,292
1998-07-14 03:30:00,1.096,1.1011,1.094,1.097,266
1998-07-15 03:30:00,1.095,1.1002,1.093,1.0988,214
1998-07-16 03:30:00,1.0995,1.1068,1.098,1.1062,220
1998-07-17 03:30:00,1.105,1.1097,1.1018,1.1075,268
1998-07-20 03:30:00,1.106,1.1123,1.1053,1.1084,234
1998-07-21 03:30:00,1.105,1.1089,1.102,1.1057,264
1998-07-22 03:30:00,1.1045,1.1072,1.1005,1.1038,256
1998-07-23 03:30:00,1.1019,1.1063,1.0994,1.1063,190
1998-07-24 03:30:00,1.105,1.1124,1.1036,1.1096,262
1998-07-27 03:30:00,1.1091,1.1116,1.1043,1.1048,208
1998-07-28 03:30:00,1.1035,1.1165,1.1035,1.1148,296
1998-07-29 03:30:00,1.113,1.1175,1.1088,1.113,350
1998-07-30 03:30:00,1.112,1.1178,1.1052,1.1068,402
1998-07-31 03:30:00,1.106,1.1104,1.1035,1.11,198
1998-08-03 03:30:00,1.108,1.1105,1.1003,1.1046,342
1998-08-04 03:30:00,1.103,1.115,1.1015,1.1125,352
1998-08-05 03:30:00,1.114,1.116,1.1103,1.1128,206
1998-08-06 03:30:00,1.111,1.1174,1.1097,1.111,310
1998-08-07 03:30:00,1.1105,1.115,1.1059,1.1077,310
1998-08-10 03:30:00,1.105,1.1105,1.1045,1.1085,172
1998-08-11 03:30:00,1.1065,1.1098,1.1019,1.1068,312
1998-08-12 03:30:00,1.106,1.1136,1.1022,1.1046,430
1998-08-13 03:30:00,1.0995,1.1068,1.0975,1.1056,252
1998-08-14 03:30:00,1.1045,1.107,1.0923,1.0952,404
1998-08-17 03:30:00,1.0919,1.1013,1.0876,1.0987,414
1998-08-18 03:30:00,1.098,1.1016,1.0936,1.0949,260
1998-08-19 03:30:00,1.0955,1.0981,1.0921,1.0973,206
1998-08-20 03:30:00,1.097,1.1023,1.094,1.0976,322
1998-08-21 03:30:00,1.095,1.1013,1.094,1.0989,216
1998-08-24 03:30:00,1.0955,1.1012,1.0947,1.0998,176
1998-08-25 03:30:00,1.0995,1.1005,1.0957,1.0982,168
1998-08-26 03:30:00,1.097,1.0996,1.0904,1.0941,312
1998-08-27 03:30:00,1.093,1.1024,1.0895,1.099,398
1998-08-28 03:30:00,1.099,1.1243,1.097,1.123,614
1998-08-31 03:30:00,1.1149,1.1306,1.1092,1.1306,544
1998-09-01 03:30:00,1.129,1.1358,1.1192,1.1262,610
1998-09-02 03:30:00,1.1245,1.1313,1.1208,1.1283,346
1998-09-03 03:30:00,1.1265,1.1478,1.1265,1.1402,580
1998-09-04 03:30:00,1.139,1.1412,1.1293,1.1386,470
1998-09-07 03:30:00,1.14,1.1493,1.1374,1.1411,456
1998-09-08 03:30:00,1.137,1.1428,1.132,1.1357,408
1998-09-09 03:30:00,1.1339,1.1449,1.1283,1.1449,446
