Date,Open,High,Low,Close,Volume
1998-04-20 03:30:00,1.6842,1.687,1.671,1.6774,506
1998-04-21 03:30:00,1.6768,1.682,1.673,1.6744,314
1998-04-22 03:30:00,1.6733,1.6800000000000002,1.668,1.6726,468
1998-04-23 03:30:00,1.6719,1.677,1.658,1.665,624
1998-04-24 03:30:00,1.6651,1.6726,1.6624,1.6677,358
1998-04-27 03:30:00,1.6678,1.6782,1.662,1.6726,554
1998-04-28 03:30:00,1.675,1.678,1.6633,1.6675,22312
1998-04-29 03:30:00,1.6669,1.6738,1.6639,1.6705,29798
1998-04-30 03:30:00,1.6701,1.6765,1.6655,1.6729,10112
1998-05-01 03:30:00,1.67,1.675,1.6582,1.666,14914
1998-05-04 03:30:00,1.6625,1.6714,1.6606999999999998,1.6667,10276
1998-05-05 03:30:00,1.6674,1.6685,1.6565,1.663,14740
1998-05-06 03:30:00,1.663,1.6652,1.657,1.6595,11534
1998-05-07 03:30:00,1.6605,1.6625,1.6431,1.6493,16380
1998-05-08 03:30:00,1.6495,1.651,1.633,1.6396,10294
1998-05-11 03:30:00,1.6361,1.6447,1.6282,1.6293,17942
1998-05-12 03:30:00,1.6318,1.637,1.6288,1.6339,7748
1998-05-13 03:30:00,1.6328,1.639,1.629,1.6313,11490
1998-05-14 03:30:00,1.6322,1.6335,1.6194,1.6315,14594
1998-05-15 03:30:00,1.631,1.636,1.6235,1.6262,10322
1998-05-18 03:30:00,1.6221,1.626,1.6152,1.6217,12748
1998-05-19 03:30:00,1.6229,1.631,1.62,1.6214,13652
1998-05-20 03:30:00,1.6213,1.6362,1.621,1.6333,10588
1998-05-21 03:30:00,1.6324999999999998,1.6355,1.6254,1.6305,6816
1998-05-22 03:30:00,1.6295,1.6344,1.626,1.631,8816
1998-05-25 03:30:00,1.6313,1.634,1.6263999999999998,1.629,3034
1998-05-26 03:30:00,1.6297,1.6397,1.626,1.6363,15136
1998-05-27 03:30:00,1.6364999999999998,1.6455,1.6277,1.6315,17850
1998-05-28 03:30:00,1.631,1.635,1.6207,1.628,12062
1998-05-29 03:30:00,1.6275,1.6347,1.6228,1.631,12066
1998-06-01 03:30:00,1.6324999999999998,1.6432,1.627,1.6413,7366
1998-06-02 03:30:00,1.6407,1.6417000000000002,1.634,1.6387,13254
1998-06-03 03:30:00,1.6395,1.6415,1.631,1.6388,16110
1998-06-04 03:30:00,1.6385999999999998,1.651,1.6356000000000002,1.6373,30260
1998-06-05 03:30:00,1.6372,1.6412,1.6315,1.6352,25640
1998-06-08 03:30:00,1.634,1.6397,1.6273,1.6338,28460
