Date,Open,High,Low,Close,Volume
2015-01-21 03:30:00,0.01748,0.0175,0.01523,0.01523,230
2015-01-22 03:30:00,0.01523,0.0175,0.01523,0.01602,376
2015-01-23 03:30:00,0.01602,0.017,0.016,0.016,199
2015-01-24 03:30:00,0.016,0.01739,0.015,0.01739,340
2015-01-25 03:30:00,0.01739,0.01739,0.0156,0.017,320
2015-01-26 03:30:00,0.017,0.0175,0.01469,0.01469,332
2015-01-27 03:30:00,0.01469,0.017,0.01469,0.0155,382
2015-01-28 03:30:00,0.0155,0.0167,0.0131,0.015,671
2015-01-29 03:30:00,0.015,0.015,0.0131,0.0135,231
2015-01-30 03:30:00,0.0135,0.015,0.0135,0.015,151
2015-01-31 03:30:00,0.015,0.015,0.0135,0.01499,300
2015-02-01 03:30:00,0.01499,0.01499,0.01351,0.01352,150
2015-02-02 03:30:00,0.015,0.015,0.01327,0.01327,174
2015-02-03 03:30:00,0.01327,0.015,0.01327,0.0148,194
2015-02-04 03:30:00,0.0148,0.0148,0.014,0.014,81
2015-02-05 03:30:00,0.014,0.01573,0.013,0.01573,374
2015-02-06 03:30:00,0.01573,0.01695,0.014,0.0155,568
2015-02-07 03:30:00,0.0155,0.0155,0.01401,0.01468,217
2015-02-08 03:30:00,0.01468,0.01506,0.01428,0.01428,117
2015-02-09 03:30:00,0.01428,0.01467,0.0135,0.0135,157
2015-02-10 03:30:00,0.0135,0.01467,0.011,0.01464,621
2015-02-11 03:30:00,0.01464,0.01464,0.011,0.01462,727
2015-02-12 03:30:00,0.01462,0.01463,0.01101,0.0143,693
2015-02-13 03:30:00,0.0143,0.01472,0.01201,0.01445,528
2015-02-14 03:30:00,0.01445,0.01508,0.012,0.012,372
2015-02-15 03:30:00,0.012,0.012,0.012,0.012,1
2015-02-16 03:30:00,0.01509,0.01509,0.012,0.01508,618
2015-02-17 03:30:00,0.01508,0.01508,0.01202,0.01301,406
2015-02-18 03:30:00,0.01301,0.01499,0.01301,0.01499,199
