Date,Open,High,Low,Close,Volume
1998-04-20 03:30:00,1.4286,1.4315,1.4259,1.4283,220
1998-04-21 03:30:00,1.4273,1.4321,1.4263,1.4321,138
1998-04-22 03:30:00,1.4317,1.4338,1.4296,1.4315,166
1998-04-23 03:30:00,1.4312,1.4376,1.4292,1.436,242
1998-04-24 03:30:00,1.4354,1.4377,1.4343,1.4355,136
1998-04-27 03:30:00,1.4337,1.4406,1.4324,1.4386,232
1998-04-28 03:30:00,1.4382,1.4421,1.4366,1.4398,190
1998-04-29 03:30:00,1.4395,1.4418,1.4344,1.4365,238
1998-04-30 03:30:00,1.4361,1.4369,1.4289,1.4311,222
1998-05-01 03:30:00,1.4308,1.4363,1.43,1.4356,158
1998-05-04 03:30:00,1.433,1.4368,1.432,1.4343,168
1998-05-05 03:30:00,1.434,1.4414,1.4338,1.4397,192
1998-05-06 03:30:00,1.4395,1.4418,1.4366,1.4391,202
1998-05-07 03:30:00,1.4388,1.4427,1.436,1.437,234
1998-05-08 03:30:00,1.4367,1.4393,1.4329,1.4372,248
1998-05-11 03:30:00,1.4353,1.4374,1.4321,1.435,208
1998-05-12 03:30:00,1.4342,1.4373,1.43,1.4352,274
1998-05-13 03:30:00,1.4345,1.4463,1.4324,1.4452,344
1998-05-14 03:30:00,1.4446,1.4524,1.4442,1.4468,286
1998-05-15 03:30:00,1.4462,1.4525,1.446,1.45,186
1998-05-18 03:30:00,1.4484,1.4553,1.4472,1.4487,320
1998-05-19 03:30:00,1.4483,1.4528,1.4449,1.4484,316
1998-05-20 03:30:00,1.448,1.4517,1.4465,1.4482,206
1998-05-21 03:30:00,1.4478,1.4508,1.445,1.4498,194
1998-05-22 03:30:00,1.4492,1.4528,1.4482,1.4508,154
1998-05-25 03:30:00,1.4489,1.4515,1.4478,1.4497,134
1998-05-26 03:30:00,1.4491,1.4571,1.4485,1.4558,212
1998-05-27 03:30:00,1.4551,1.4581,1.4532,1.4546,188
1998-05-28 03:30:00,1.454,1.457,1.4528,1.4545,160
1998-05-29 03:30:00,1.4541,1.4588,1.452,1.4571,214
1998-06-01 03:30:00,1.4565,1.46,1.453,1.4581,250
1998-06-02 03:30:00,1.4577,1.4591,1.4492,1.4501,246
1998-06-03 03:30:00,1.4499,1.455,1.449,1.4537,166
1998-06-04 03:30:00,1.453,1.4579,1.4528,1.4552,162
1998-06-05 03:30:00,1.4546,1.4613,1.4543,1.4581,212
1998-06-08 03:30:00,1.4579,1.4619,1.4568,1.4577,202
1998-06-09 03:30:00,1.4575,1.4615,1.4559,1.459,196
1998-06-10 03:30:00,1.4587,1.4682,1.4575,1.4664,276
1998-06-11 03:30:00,1.4661,1.4723,1.4635,1.471,256
1998-06-12 03:30:00,1.4703,1.4708,1.4651,1.4667,158
1998-06-15 03:30:00,1.4671,1.4761,1.467,1.4745,218
1998-06-16 03:30:00,1.4739,1.4768,1.4688,1.471,264
1998-06-17 03:30:00,1.4704,1.4709,1.46,1.4615,260
1998-06-18 03:30:00,1.4609,1.4728,1.4597,1.4719,306
1998-06-19 03:30:00,1.4715,1.4738,1.4666,1.4716,288
1998-06-22 03:30:00,1.472,1.476,1.4695,1.4714,250
