Date,Open,High,Low,Close,Volume
1998-04-20 03:30:00,1.4995,1.505,1.4924,1.4988000000000001,15868
1998-04-21 03:30:00,1.4986,1.4992,1.4772,1.4811,23708
1998-04-22 03:30:00,1.4809,1.49,1.476,1.4865,20896
1998-04-23 03:30:00,1.4864,1.4943,1.4795,1.4899,1584
1998-04-24 03:30:00,1.49,1.4924,1.4889999999999999,1.4914,1398
1998-04-27 03:30:00,1.495,1.499,1.4828000000000001,1.4867,18188
1998-04-28 03:30:00,1.487,1.4954,1.4858,1.494,17540
1998-04-29 03:30:00,1.4938,1.502,1.4913,1.4997,20868
1998-04-30 03:30:00,1.4992,1.5041,1.4934,1.5005,10128
1998-05-01 03:30:00,1.5007,1.5021,1.484,1.4925,12684
1998-05-04 03:30:00,1.4935,1.4957,1.4876,1.4889,11266
1998-05-05 03:30:00,1.4893,1.4929999999999999,1.4775,1.4795,12698
1998-05-06 03:30:00,1.4796,1.486,1.4717,1.4733,14340
1998-05-07 03:30:00,1.4731,1.4779,1.4633,1.4737,16772
1998-05-08 03:30:00,1.4735,1.483,1.4698,1.4814,13150
1998-05-11 03:30:00,1.48,1.488,1.4735,1.4842,13788
1998-05-12 03:30:00,1.4836,1.4885,1.4763,1.4805,9364
1998-05-13 03:30:00,1.4798,1.486,1.4761,1.4817,12990
1998-05-14 03:30:00,1.482,1.4852,1.4716,1.4809999999999999,13358
1998-05-15 03:30:00,1.4795,1.4915,1.4775,1.4865,10872
1998-05-18 03:30:00,1.4861,1.4925,1.4835,1.4858,13692
1998-05-19 03:30:00,1.4849999999999999,1.487,1.4787,1.4808,13516
1998-05-20 03:30:00,1.48,1.483,1.4729,1.4763,13284
1998-05-21 03:30:00,1.476,1.478,1.46,1.4635,9568
1998-05-22 03:30:00,1.4648,1.4716,1.4601,1.4649,10646
1998-05-25 03:30:00,1.4635,1.4735,1.4615,1.4721,5236
1998-05-26 03:30:00,1.4723,1.475,1.4685000000000001,1.4698,14462
1998-05-27 03:30:00,1.4708,1.4772,1.4532,1.4735,18922
1998-05-28 03:30:00,1.474,1.4792,1.4696,1.4758,13132
1998-05-29 03:30:00,1.4751,1.4873,1.4638,1.4844,12802
1998-06-01 03:30:00,1.4842,1.4867,1.4744,1.476,6708
1998-06-02 03:30:00,1.4767000000000001,1.4844,1.475,1.4805,16496
1998-06-03 03:30:00,1.4793,1.4825,1.4724,1.4744,15536
1998-06-04 03:30:00,1.474,1.4769999999999999,1.4638,1.4699,18440
1998-06-05 03:30:00,1.4698,1.4798,1.4663,1.4776,17788
1998-06-08 03:30:00,1.4765,1.4817,1.4748999999999999,1.4797,17512
1998-06-09 03:30:00,1.4795,1.4807,1.4725,1.4765,16412
1998-06-10 03:30:00,1.4765,1.4899,1.4731,1.487,22480
1998-06-11 03:30:00,1.4868000000000001,1.4984,1.4833,1.4971,19654
1998-06-12 03:30:00,1.4974,1.5015,1.4914,1.4997,20530
1998-06-15 03:30:00,1.498,1.5126,1.4971999999999999,1.5070000000000001,17826
