Date,Open,High,Low,Close,Volume
2025-08-29 19:22:00,0.58999,0.59004,0.58995,0.59002,41
2025-08-29 19:23:00,0.59001,0.59003,0.58997,0.58999,46
2025-08-29 19:24:00,0.59002,0.59013,0.59002,0.5901,47
2025-08-29 19:25:00,0.59011,0.59017,0.59007,0.59014,55
2025-08-29 19:26:00,0.59014,0.59015,0.59009,0.59012,44
2025-08-29 19:27:00,0.59012,0.59015,0.5901,0.5901,27
2025-08-29 19:28:00,0.5901,0.59014,0.59007,0.59007,26
2025-08-29 19:29:00,0.59007,0.59009,0.58994,0.58996,46
2025-08-29 19:30:00,0.58997,0.59001,0.58992,0.58996,67
2025-08-29 19:31:00,0.58995,0.58997,0.58988,0.58992,72
2025-08-29 19:32:00,0.58992,0.59005,0.58992,0.59,61
2025-08-29 19:33:00,0.59,0.59002,0.58991,0.58995,49
2025-08-29 19:34:00,0.58996,0.59001,0.58996,0.58999,26
2025-08-29 19:35:00,0.58999,0.58999,0.58989,0.58997,50
2025-08-29 19:36:00,0.58998,0.59011,0.58998,0.5901,31
2025-08-29 19:37:00,0.5901,0.59022,0.5901,0.5902,32
2025-08-29 19:38:00,0.5902,0.59022,0.59019,0.59021,19
2025-08-29 19:39:00,0.5902,0.59022,0.59008,0.59009,44
2025-08-29 19:40:00,0.59009,0.59017,0.59008,0.59011,57
2025-08-29 19:41:00,0.59009,0.59015,0.59005,0.59006,36
2025-08-29 19:42:00,0.59007,0.5901,0.59004,0.59005,49
2025-08-29 19:43:00,0.59005,0.59007,0.58997,0.59002,42
2025-08-29 19:44:00,0.59002,0.59012,0.59002,0.59012,43
2025-08-29 19:45:00,0.59011,0.59014,0.59005,0.59014,44
2025-08-29 19:46:00,0.59013,0.59017,0.59012,0.59013,20
2025-08-29 19:47:00,0.59013,0.59016,0.5901,0.59013,27
2025-08-29 19:48:00,0.5901,0.59017,0.5901,0.59012,22
2025-08-29 19:49:00,0.59012,0.59012,0.59,0.59004,36
2025-08-29 19:50:00,0.59003,0.5902,0.59002,0.59011,51
2025-08-29 19:51:00,0.59012,0.59018,0.59011,0.59015,44
2025-08-29 19:52:00,0.59015,0.59021,0.5901,0.59018,39
2025-08-29 19:53:00,0.59018,0.59018,0.59012,0.59015,29
2025-08-29 19:54:00,0.59015,0.59021,0.59014,0.5902,27
2025-08-29 19:55:00,0.5902,0.59025,0.59011,0.59016,44
2025-08-29 19:56:00,0.59017,0.59024,0.59013,0.59022,51
2025-08-29 19:57:00,0.59022,0.59023,0.59006,0.5901,36
2025-08-29 19:58:00,0.59009,0.59011,0.58999,0.59002,36
2025-08-29 19:59:00,0.59002,0.59005,0.58995,0.59002,30
2025-08-29 20:00:00,0.59002,0.59004,0.58996,0.59004,36
2025-08-29 20:01:00,0.59004,0.59009,0.58998,0.58998,21
